store_name,#뷰맛집,#사진명소,#힐링코스,#분위기좋은,#이색체험,#야경명소,#계절명소,#아이와함께,#가족여행,#데이트코스,#우정여행,#혼자여행,#찐맛집,#디저트맛집,#가성비갑,#양푸짐,#주차편함,#친절해요,#넓은공간,#접근성좋은,#청결한,#웨이팅필수,#산책하기좋은,#역사탐방,#전시관람,#액티비티,#실내데이트,#반려동물동반,#무료입장,#휴식하기좋은
선유도공원,0.20746383,0.15078445,0.13826068,0.052282017,0.041094005,0.0507022,0.31604084,0.047908217,0.045902938,0.056508057,0.017723659,0.013437028,0.015592155,0.026037447,0.0041548484,0.004186496,0.022786515,0.0093817115,0.013140625,0.09248186,0.04953981,0.014152836,0.31832245,0.011196413,0.028297033,0.0040729907,0.019657383,0.039453875,0.013852036,0.35987896
설악케이블카,0.27484843,0.043196034,0.04060932,0.03772796,0.033988085,0.004221876,0.21268824,0.051117364,0.06568799,0.0021168739,0.007949224,0.0042987084,0.01271179,0.01701801,0.032158297,0.0059979293,0.07836256,0.028667698,0.003879689,0.03971995,0.010382249,0.14868897,0.017449824,0.0018105763,0.012579738,0.004744577,0.044543207,0.0017861056,0.013176943,0.024111865
섭지코지,0.3493946,0.12844528,0.060174588,0.057697564,0.029742546,0.009157329,0.11285399,0.02809744,0.0224421,0.004916998,0.004530609,0.0047737593,0.030335065,0.01814258,0.022046277,0.0054093003,0.12269913,0.013779996,0.008578758,0.03314421,0.025627512,0.0256712,0.26290262,0.0027143923,0.013660209,0.004612771,0.044611756,0.012050701,0.026332365,0.2371524
성산일출봉,0.3538534,0.07073492,0.044914868,0.07081084,0.029878171,0.017020417,0.110360794,0.043093108,0.03547709,0.004553653,0.011653679,0.0088856155,0.023118448,0.0048623336,0.006400952,0.0067087496,0.03670335,0.0049137766,0.004268704,0.048905015,0.025200065,0.018785488,0.063970275,0.023680378,0.0039389413,0.0024509197,0.03147156,0.0022593995,0.13758625,0.06478928
성심당 본점,0.013745942,0.046993874,0.03796892,0.016506212,0.050251022,0.03274987,0.04393966,0.034986284,0.022257067,0.005575127,0.020341454,0.019126453,0.12558001,0.67436534,0.18566708,0.030644067,0.07441632,0.099261135,0.015841195,0.15295395,0.012914205,0.4261262,0.012353378,0.026329257,0.01660827,0.008441933,0.017611248,0.005569121,0.020384178,0.026414948
세미원,0.061848577,0.16811864,0.09585263,0.04410286,0.059043564,0.008459078,0.511863,0.0756767,0.074319206,0.014477133,0.010866999,0.015127539,0.013661829,0.053973183,0.007841879,0.0042678136,0.045584656,0.025323587,0.026930071,0.037994623,0.038400404,0.03885575,0.26094007,0.019225636,0.022923,0.0036937927,0.046031155,0.005744768,0.06951561,0.2618655
소래포구종합어시장,0.0013799801,0.0010800443,0.0016034098,0.004959845,0.0021308826,0.0006472413,0.003865528,0.009718665,0.01932266,0.0006487462,0.0005667943,0.0043592523,0.009425833,0.0050831838,0.024802485,0.01185401,0.15262716,0.07710459,0.0047790487,0.0014807797,0.024278706,0.0015726844,0.0013501493,0.00065547705,0.0011734193,0.00088841264,0.0050399,0.00069815223,0.020111289,0.0022409705
소쇄원,0.07384404,0.03190937,0.07374103,0.040493928,0.0069152103,0.008743604,0.056617506,0.0076209027,0.020940002,0.003942767,0.0010121089,0.0012562652,0.0042815576,0.004592882,0.006727071,0.003807717,0.020704234,0.016421229,0.030130384,0.019089643,0.028821498,0.012533478,0.09242037,0.008700789,0.0070513315,0.0012860289,0.03381442,0.0032984947,0.05003311,0.14206931
속초해수욕장,0.407385,0.14427477,0.0968792,0.055555064,0.04210207,0.11273604,0.27118886,0.14802074,0.04334521,0.01707955,0.010375772,0.0059579993,0.055723436,0.030005377,0.032108426,0.011604135,0.10853036,0.01703151,0.016765453,0.101146005,0.0896386,0.041190464,0.12317624,0.006518811,0.107459456,0.011300422,0.08815517,0.020532789,0.015168066,0.16425115
송도 센트럴파크,0.078295946,0.052825734,0.043094102,0.029660387,0.009752901,0.07519795,0.10981184,0.024315668,0.01967522,0.013199202,0.0061501916,0.0070301457,0.031255316,0.043582767,0.01110681,0.005841189,0.04159548,0.0569708,0.012841263,0.04201621,0.043676782,0.008646586,0.21095096,0.007425264,0.011521188,0.0028487856,0.019196626,0.018800585,0.0096338065,0.21890303
송도해상케이블카,0.3671786,0.11421414,0.044853583,0.054365553,0.11303763,0.066868044,0.09582221,0.1054977,0.097954564,0.020146115,0.02367045,0.029882016,0.017257864,0.015535734,0.041361634,0.006141956,0.041355837,0.05219161,0.003555584,0.028014954,0.028614277,0.14997303,0.056261834,0.0029810786,0.008070473,0.0072401296,0.069914065,0.011671745,0.03282622,0.058677897
순천 낙안읍성,0.11273724,0.09563965,0.063080035,0.048811506,0.16886592,0.005610091,0.14616331,0.09434016,0.042538032,0.009974217,0.009648822,0.012857115,0.041956473,0.015508455,0.029549686,0.0051724385,0.02925547,0.028054787,0.01758268,0.063815765,0.053762607,0.024297317,0.13843507,0.029103147,0.029263718,0.0043270034,0.021919258,0.022942074,0.052880798,0.14669922
순천드라마촬영장,0.028370386,0.121913664,0.007591624,0.012498485,0.113695204,0.004211337,0.042608485,0.06743798,0.0634789,0.01450496,0.013292874,0.002002922,0.015232107,0.017107518,0.03294066,0.0041053137,0.049260173,0.023588372,0.018481292,0.028057916,0.053466763,0.016089883,0.03146257,0.007132483,0.01682663,0.0025976496,0.020603122,0.015619346,0.054760475,0.03749181
순천만국가정원,0.13051006,0.16157015,0.10665963,0.03797099,0.09825852,0.021262223,0.3219111,0.102565296,0.09014331,0.02247305,0.020433908,0.017193248,0.030036042,0.032887556,0.02958292,0.010671762,0.053995416,0.067038596,0.11247524,0.055372372,0.13346347,0.0639052,0.15052599,0.0059989756,0.057231158,0.006367031,0.052337706,0.012503017,0.0684811,0.15558335
스누피가든,0.034649245,0.30575165,0.1029318,0.01669325,0.11722961,0.0057871817,0.20169945,0.26633096,0.08493215,0.023361513,0.046446152,0.024139844,0.026861401,0.11859686,0.03248228,0.018479785,0.021115491,0.037210915,0.068434745,0.0504718,0.05821888,0.08134322,0.10598499,0.01346966,0.10397609,0.007513667,0.21586525,0.045054786,0.0508071,0.11968404
스카이라인루지 통영,0.07545991,0.0902711,0.02002979,0.005633569,0.39371258,0.0038268368,0.09006396,0.20319107,0.11632485,0.015761407,0.031984765,0.037074126,0.009251205,0.0043005613,0.04511406,0.0053596,0.007387342,0.06800146,0.0044311597,0.026967658,0.020431008,0.13495407,0.0035222904,0.00328572,0.0031436197,0.3234628,0.03668538,0.012484737,0.0057290653,0.011448034
스타필드 수원,0.0069827684,0.030548232,0.015283086,0.016909402,0.0438272,0.0039380994,0.017327039,0.05649653,0.009504296,0.009760168,0.0036092824,0.0060009724,0.06944321,0.07597006,0.047227133,0.010320135,0.05897025,0.067216784,0.01416009,0.015738947,0.037577376,0.049046077,0.0036773244,0.0038502824,0.002290631,0.002735643,0.012496988,0.011508795,0.030904843,0.015022605
스타필드 안성,0.025789382,0.02583717,0.022090618,0.016794361,0.11991864,0.00209084,0.029044203,0.19610748,0.0138997575,0.004260397,0.009838607,0.006594042,0.046397086,0.038000386,0.029432198,0.012514884,0.050291218,0.12574035,0.023206709,0.01663057,0.039356954,0.055048604,0.0063463734,0.001742441,0.005111578,0.0032847268,0.029025553,0.027488472,0.005109949,0.015140533
스파크랜드,0.05570485,0.040441964,0.02009502,0.010014934,0.24592596,0.03924648,0.04558006,0.3113717,0.03665115,0.027500158,0.035313778,0.030748855,0.02078471,0.028941948,0.024487171,0.0062861126,0.043454513,0.1072722,0.014140826,0.031309985,0.029727837,0.10942244,0.0056045116,0.004332531,0.19608307,0.070278585,0.1023474,0.0075863604,0.020585338,0.016981771
시흥프리미엄아울렛,0.007992759,0.049108062,0.005742993,0.015685858,0.01181576,0.009250888,0.019861901,0.053122137,0.00592768,0.003178295,0.0008260131,0.0069468,0.03234311,0.0076985047,0.050992947,0.009282979,0.035311256,0.06970032,0.0071019786,0.0077594193,0.009463496,0.008137985,0.0017277357,0.0007705177,0.0013121462,0.001167505,0.015453413,0.0026837331,0.0010973794,0.0042340388
아르떼뮤지엄 강릉,0.031256612,0.27555695,0.09560901,0.064528614,0.1728956,0.027509449,0.114728905,0.19173539,0.116133384,0.05805293,0.041409057,0.016281115,0.013355039,0.028382802,0.010696894,0.010001267,0.032176312,0.017603757,0.033819504,0.05626143,0.011966462,0.059231177,0.007922611,0.009212784,0.2100999,0.004572216,0.15412207,0.0076681427,0.037803985,0.027016822
아르떼뮤지엄 제주,0.031227726,0.21603894,0.06329196,0.040327866,0.18004361,0.011596517,0.074351765,0.17354156,0.086967885,0.068528615,0.048516005,0.020580903,0.009555106,0.050705377,0.012035027,0.009653153,0.018190302,0.03274992,0.027355123,0.041136563,0.015734823,0.04653452,0.0061823516,0.012438441,0.16411968,0.0061111106,0.09837862,0.006203502,0.030206505,0.0363387
아침고요수목원,0.10528261,0.26158607,0.15228575,0.06944899,0.061160594,0.06556474,0.48913005,0.12740782,0.13673307,0.03713485,0.022714688,0.013008867,0.024987252,0.054371145,0.022729713,0.010533556,0.051684752,0.020845752,0.047946997,0.044088,0.070839,0.05965432,0.22514357,0.0057467134,0.052630886,0.0053763497,0.06738169,0.009606879,0.04313499,0.24546915
아쿠아플라넷 일산,0.16099909,0.049427986,0.044999793,0.008942189,0.2407647,0.008858114,0.048872754,0.4517186,0.096602984,0.025629535,0.0379741,0.01758655,0.02379195,0.029311532,0.040950358,0.011004713,0.059779752,0.053296328,0.13408236,0.039627228,0.10273506,0.09359109,0.016482763,0.0050622965,0.14444494,0.008626695,0.07667743,0.013855583,0.034894433,0.046276763
아쿠아필드 고양,0.07378101,0.01981646,0.10601533,0.018661674,0.08498715,0.014466946,0.051592633,0.16353029,0.08484557,0.032319143,0.0221711,0.01712278,0.08603613,0.012087022,0.048277214,0.011416355,0.03953613,0.07891834,0.111185886,0.047639407,0.28713003,0.07661971,0.010225026,0.003518488,0.0051166206,0.0119062625,0.067933306,0.006634268,0.02425061,0.063925594
아홉산숲,0.050355446,0.09060602,0.16181503,0.05326203,0.017865637,0.0040422217,0.12592791,0.03491128,0.07854737,0.018194968,0.017453698,0.015445863,0.011148253,0.011456295,0.03551027,0.00842565,0.033495165,0.012826789,0.032005347,0.04346016,0.07142468,0.019801324,0.38771468,0.004263063,0.014374545,0.003964244,0.05933108,0.006963564,0.20611511,0.371353
안동하회마을,0.119953476,0.098228835,0.07285622,0.051223975,0.06740487,0.008719133,0.2077209,0.07338437,0.04200073,0.008471933,0.014633585,0.013202258,0.019936558,0.036436025,0.019124242,0.008276491,0.08889259,0.026986906,0.028951079,0.16096488,0.053320266,0.08162338,0.16122605,0.07077462,0.049284298,0.011312109,0.031578597,0.018499628,0.07178315,0.18479267
알파카월드,0.08552535,0.09813624,0.09976344,0.01836091,0.32715696,0.0074811764,0.13094115,0.42743683,0.09703236,0.03374837,0.048597082,0.015327709,0.033771284,0.042558495,0.026521206,0.008920354,0.051625893,0.11481577,0.108392484,0.046405513,0.17541063,0.11586798,0.14447436,0.005805774,0.030770611,0.014055574,0.052988764,0.013603375,0.036733616,0.15939431
양파이 장기동 라베니체점,0.035243206,0.02699885,0.022562444,0.08760046,0.02185197,0.0069697658,0.030818103,0.11648323,0.09143394,0.044581126,0.036847625,0.015616019,0.24811292,0.01351109,0.019842902,0.035849422,0.017716335,0.38432533,0.0065548467,0.053420898,0.0776248,0.07537041,0.016768208,0.0042285444,0.0039643426,0.0060354625,0.012429778,0.0076443837,0.007559994,0.027705133
에델바이스 스위스 테마파크,0.23550764,0.25773475,0.044668563,0.051445328,0.22177324,0.006120165,0.19348466,0.24677779,0.067593,0.034138948,0.018089956,0.012042534,0.03880206,0.07113567,0.02525831,0.015957478,0.032740477,0.10105916,0.020036882,0.03899565,0.09101534,0.07112152,0.08881167,0.009141893,0.033690594,0.0313424,0.05555907,0.069806345,0.09404643,0.10948884
에버랜드,0.015159542,0.055135228,0.032554097,0.023373943,0.22631057,0.03977253,0.21517718,0.26365474,0.057549506,0.020774756,0.03546013,0.010647546,0.042154137,0.013330484,0.036140192,0.006980519,0.03662288,0.05675843,0.02837732,0.071308896,0.040346656,0.23316544,0.0133554945,0.007617802,0.03082556,0.13525425,0.028536009,0.0051412,0.019330675,0.023117429
에코랜드 테마파크,0.07717355,0.20580353,0.08110111,0.035401758,0.25125036,0.04020286,0.20710483,0.3825834,0.14405218,0.011983138,0.019789755,0.009099846,0.02332453,0.024741452,0.040394347,0.010242124,0.016278919,0.0667677,0.035444222,0.14109977,0.044309847,0.07287171,0.103963986,0.0065774997,0.022826748,0.023369826,0.061931644,0.0073474394,0.041031282,0.09614055
여수예술랜드,0.23679413,0.30311555,0.047534734,0.047499213,0.16639651,0.023527022,0.16259052,0.16394803,0.16098164,0.03501102,0.026784478,0.025310868,0.012148329,0.031963557,0.027189512,0.009811602,0.008912506,0.043019537,0.033086564,0.028576683,0.032785226,0.13591358,0.041961566,0.004793469,0.15800433,0.07446258,0.10134624,0.011044038,0.05964247,0.053885896
여수해상케이블카,0.37578616,0.10740226,0.041021716,0.075675726,0.07803512,0.33145422,0.122604676,0.06765699,0.08858377,0.017159909,0.02550628,0.010228253,0.016943311,0.030621959,0.029123597,0.0036616107,0.04284821,0.041183382,0.0076785907,0.057235625,0.016056925,0.15505975,0.015967345,0.003819216,0.007904042,0.004967701,0.054823067,0.014183265,0.0071003716,0.027589248
여의도 한강공원,0.11136384,0.06687542,0.094879374,0.04645227,0.046562254,0.10193922,0.31490424,0.026861627,0.01821966,0.030671097,0.043512188,0.0044978885,0.052638363,0.01144312,0.016655486,0.006502113,0.019377816,0.06339294,0.018101465,0.09369312,0.053202085,0.0661042,0.15629803,0.014549125,0.02180523,0.0077435793,0.0611879,0.020030743,0.0105509125,0.19378833
여주프리미엄아울렛,0.0035431038,0.026000116,0.011715705,0.0050992905,0.010950042,0.00072163774,0.019544007,0.01789789,0.003019389,0.0027547362,0.0024825246,0.0004807131,0.02834438,0.0035388605,0.08978982,0.004823748,0.015569214,0.06079779,0.009225414,0.016771859,0.0053737964,0.014331174,0.0009490918,0.0005427233,0.0030571746,0.0030425196,0.0070380475,0.0005347282,0.0009725377,0.0036397378
영일대해수욕장,0.29603755,0.08029472,0.08864685,0.06843969,0.040199168,0.16540365,0.16903572,0.04394572,0.042843487,0.02441802,0.013891897,0.011585895,0.07029127,0.05087091,0.012050844,0.0052214996,0.08330033,0.011694486,0.013525466,0.119809486,0.057460662,0.029582592,0.15980344,0.015993547,0.037254777,0.004144728,0.06643246,0.012376216,0.015096236,0.19305757
예술의전당,0.013335674,0.035431635,0.05607238,0.023934914,0.024451615,0.0071308706,0.041846696,0.03702368,0.007207645,0.00642906,0.003876096,0.0026485897,0.038635306,0.23896642,0.026957583,0.013388793,0.19175282,0.030941429,0.013758836,0.037497684,0.008667677,0.045091428,0.015196928,0.0150985485,0.26745516,0.0026973113,0.017528385,0.00444204,0.015067822,0.035528973
오동도,0.23139873,0.0913294,0.057873778,0.034778044,0.025984166,0.023771083,0.25852355,0.0342783,0.035491727,0.011150131,0.006138377,0.014257035,0.009505792,0.017549641,0.01687166,0.002394214,0.066181354,0.013122546,0.003962639,0.03526448,0.019582225,0.028965099,0.23102699,0.0049301963,0.014124483,0.0022908659,0.04421688,0.009995863,0.03072183,0.21416642
오산버드파크,0.016325308,0.024107462,0.0237096,0.004052276,0.42226595,0.004653229,0.0682976,0.5892077,0.04777558,0.02074302,0.030166812,0.011261688,0.040888127,0.059853178,0.037373457,0.011270829,0.099614725,0.052041937,0.0884418,0.03420788,0.16452941,0.100148134,0.00884642,0.0043576094,0.026140863,0.009458194,0.123414926,0.007107021,0.038667172,0.028850386
오설록 티 뮤지엄,0.08172625,0.09460431,0.07270527,0.09326375,0.14688309,0.006046752,0.04503734,0.14642996,0.06424473,0.008929188,0.01952755,0.016969781,0.16413294,0.15006337,0.021942675,0.018722787,0.054075472,0.115496255,0.0223609,0.04081937,0.118642814,0.064794675,0.034057792,0.01213027,0.026921315,0.0059577134,0.051963996,0.0067942436,0.024398737,0.06507324
오죽헌,0.043090824,0.088217095,0.042659417,0.040082876,0.14820774,0.0062975087,0.12839065,0.195653,0.05212435,0.010702256,0.007442515,0.01173421,0.00562686,0.012379837,0.021734426,0.00553547,0.029378792,0.030396001,0.03498808,0.10475659,0.10319882,0.030109938,0.14459468,0.11071692,0.13221544,0.004821769,0.038840115,0.0076861996,0.061532028,0.14658295
온달관광지,0.019255579,0.07469375,0.023707991,0.020500112,0.06194841,0.0040233717,0.06364895,0.047984377,0.032001298,0.015891967,0.009580864,0.002140153,0.010451919,0.0065793707,0.020551074,0.002143554,0.012307668,0.019029623,0.01958091,0.02522418,0.042869963,0.012756325,0.03301732,0.016992636,0.060170878,0.0018549759,0.06916078,0.003959779,0.047505483,0.05364601
올림픽공원,0.17118193,0.1190507,0.09225065,0.054215517,0.035681047,0.046562403,0.4250448,0.045701336,0.055806853,0.01430156,0.01605511,0.013577733,0.029020509,0.03331957,0.008194917,0.005433736,0.032757208,0.015785651,0.037203494,0.070601225,0.036825255,0.03303382,0.30029255,0.032444127,0.09624002,0.005839069,0.04552584,0.027725814,0.018612003,0.32130432
외도 보타니아,0.24625981,0.1271175,0.046013243,0.039066557,0.029006144,0.0025203214,0.14502226,0.032845683,0.05175153,0.008287795,0.007849908,0.0043947967,0.028846977,0.15634134,0.017466776,0.0024651524,0.010142774,0.028727831,0.00803566,0.02617401,0.04899401,0.050216842,0.051413026,0.0017411935,0.017731937,0.002289856,0.07218847,0.0020700376,0.010799716,0.062356073
우도,0.19556585,0.07566674,0.08248572,0.035212856,0.04589771,0.004219194,0.08803041,0.05806917,0.035225693,0.005946122,0.005386583,0.012008155,0.027381279,0.020962391,0.011065087,0.004040968,0.022304242,0.039205037,0.019720366,0.060320944,0.022464108,0.035304617,0.018100757,0.001773486,0.0024526159,0.0021292022,0.0267371,0.005369857,0.02560204,0.03071214
울산대공원,0.024317224,0.023723025,0.016140021,0.014231771,0.010785622,0.013665643,0.058544707,0.043442678,0.008067468,0.005831002,0.011100894,0.0031802172,0.008163012,0.029732184,0.020928456,0.0018024639,0.045948897,0.04279725,0.012380437,0.0044188397,0.024675196,0.0042666784,0.061529774,0.0008416501,0.0035048947,0.0013379983,0.016142575,0.0033017783,0.001282395,0.066549994
웅진플레이도시,0.012360469,0.019262804,0.02690298,0.010958975,0.20072885,0.0073961574,0.067710236,0.45643938,0.060698032,0.006163193,0.028810311,0.012403927,0.07461923,0.023179041,0.057604894,0.0080439765,0.049649682,0.06306427,0.04972779,0.057684943,0.10789046,0.08729111,0.010338304,0.0026892528,0.0036465614,0.013002019,0.08982107,0.003978245,0.020995732,0.028956374
웨이브파크,0.052068036,0.023155035,0.040865067,0.012400915,0.21502994,0.0063492553,0.08214959,0.4026739,0.060165107,0.0048027947,0.01644904,0.018206727,0.110723704,0.021429323,0.048297536,0.016220646,0.14474566,0.13041402,0.050599393,0.06170113,0.23584263,0.08161304,0.009353853,0.004333967,0.00683324,0.028754167,0.038598876,0.006303439,0.031675693,0.03478161
의왕레일바이크,0.19015627,0.08806031,0.040534552,0.008729743,0.11550064,0.004132115,0.1263306,0.08868116,0.0469753,0.030099275,0.0083773,0.013999916,0.0066065034,0.008441082,0.022521663,0.0019756635,0.017439723,0.017400904,0.0053081024,0.023724254,0.027227512,0.0668809,0.032016113,0.0015195305,0.003922199,0.004529467,0.037529815,0.0036372591,0.0026592293,0.034742936
이성당,0.015016322,0.032139048,0.023803921,0.018519219,0.026774365,0.020302884,0.037777547,0.04480248,0.042890314,0.006066721,0.01715427,0.008684711,0.12236762,0.8442925,0.122937515,0.013050185,0.038770888,0.06836652,0.008554915,0.08443479,0.021387562,0.33209836,0.005602345,0.014381205,0.007031413,0.007944618,0.020224983,0.0042293454,0.009207188,0.01774131
이순신공원,0.25395265,0.057085194,0.036418147,0.034787126,0.01305842,0.0039941827,0.054318395,0.017266357,0.012583205,0.004132362,0.0038572203,0.002087202,0.010502275,0.0046545938,0.01846803,0.0041441205,0.102729976,0.012604867,0.013552402,0.020845711,0.036436107,0.011362306,0.26277903,0.015546151,0.0026882386,0.0017855825,0.024089785,0.017046548,0.022011576,0.2648881
이월드,0.040982008,0.10742018,0.030202763,0.021363657,0.22553489,0.052511245,0.27337226,0.2904989,0.05359345,0.025401203,0.052115824,0.02060772,0.07846924,0.021716544,0.058088418,0.012808267,0.05830831,0.06185195,0.021098213,0.045442414,0.044929516,0.17030314,0.011187899,0.0064039337,0.0108502405,0.25654274,0.020364994,0.010186757,0.02496487,0.037138492
이탈리아마을 피노키오와 다빈치,0.04051502,0.32491857,0.017922642,0.019172605,0.21338852,0.0045997584,0.13601625,0.47733906,0.069611825,0.0151576195,0.013832797,0.0066695292,0.02610874,0.0095694605,0.01103824,0.0030840666,0.016944453,0.023857543,0.025474036,0.012454377,0.039998833,0.031111939,0.030800126,0.002316389,0.07342808,0.003713512,0.062104996,0.0044925017,0.02567004,0.03729164
인스파이어 엔터테인먼트 리조트,0.065542415,0.08385462,0.04461413,0.051254135,0.07459331,0.008640148,0.030803062,0.13391176,0.08579896,0.0140802,0.02214181,0.012887677,0.1154401,0.07419645,0.038697537,0.019023009,0.10559668,0.123444185,0.06506836,0.04549711,0.112209514,0.09792792,0.019400535,0.005312374,0.033393923,0.011110719,0.06845204,0.006886873,0.02933678,0.048491236
임실치즈테마파크,0.009959352,0.07538792,0.012459246,0.011416484,0.15148732,0.008213587,0.06116362,0.114676274,0.043483358,0.0050856825,0.0045149,0.008373773,0.03834022,0.01857057,0.0152585665,0.0050978083,0.020219827,0.03479159,0.013006268,0.02185116,0.030817352,0.032939542,0.012968059,0.005186834,0.023219902,0.0030064934,0.01155832,0.0049054343,0.0606289,0.020543939
자라섬,0.22808595,0.1809105,0.0946769,0.04703695,0.0526709,0.009336549,0.48628423,0.057115864,0.06078294,0.023667611,0.021895269,0.019863458,0.06020112,0.15207532,0.033338223,0.008081181,0.054718446,0.05173152,0.039336473,0.108685896,0.04874469,0.021856956,0.14740755,0.0072061373,0.022719642,0.005523902,0.0678346,0.020673526,0.123280436,0.16802847
장생포고래문화마을,0.034362353,0.1194895,0.020751135,0.025960024,0.17422633,0.0056068366,0.040522717,0.14327161,0.06261488,0.014238021,0.012682278,0.009182838,0.012105613,0.022111561,0.019991586,0.0078045283,0.029801348,0.05465188,0.0088809645,0.03415606,0.033184055,0.04383376,0.02552018,0.09986453,0.032565504,0.004097011,0.011646768,0.012897822,0.06981849,0.033577397
전주 한옥마을,0.07571575,0.101729736,0.05051165,0.06640496,0.07051461,0.059143785,0.09881975,0.04203921,0.052325897,0.017808717,0.025178224,0.004505172,0.1853686,0.062723376,0.013742033,0.013671708,0.03613133,0.04923609,0.014540866,0.06192565,0.024017725,0.04527308,0.066767864,0.028148461,0.00975356,0.014159228,0.017492883,0.014652993,0.020177105,0.07024745
정방폭포,0.31901032,0.15149134,0.05411569,0.06863799,0.014295807,0.002896375,0.10168391,0.040119316,0.039331272,0.005310703,0.007968597,0.0047759176,0.011601857,0.009664956,0.011589176,0.006170109,0.05094604,0.003523594,0.0128919175,0.07892917,0.023559129,0.032762576,0.041602846,0.0067276796,0.026231257,0.0023534563,0.28185585,0.0021257924,0.049283575,0.05322916
제주돌문화공원,0.18704523,0.26975375,0.14421324,0.06115789,0.087438665,0.0073953434,0.16554193,0.1109016,0.08363543,0.018513644,0.017943518,0.024682622,0.01728155,0.027789213,0.02533462,0.029360011,0.041319154,0.053346425,0.12387445,0.08853649,0.042964958,0.08144298,0.24104767,0.17846619,0.14166129,0.01661898,0.06462384,0.010418365,0.05658122,0.24448149
제주신화월드,0.04266942,0.026321813,0.037593883,0.027199192,0.080914244,0.0155047,0.05717876,0.24202141,0.124550544,0.010119993,0.011430893,0.01110419,0.10610533,0.0262503,0.04379687,0.022944147,0.022630094,0.21347164,0.050973725,0.04196354,0.1077873,0.056401547,0.013705597,0.003121158,0.004138842,0.03564277,0.041167073,0.006827365,0.023093572,0.060975872
조양방직,0.038999535,0.18844704,0.05516623,0.15650374,0.10604796,0.058305763,0.047349326,0.08032662,0.11292533,0.036278784,0.021703484,0.011647364,0.053330135,0.57771313,0.026360333,0.013781224,0.089795336,0.043237377,0.10788544,0.06782105,0.027077707,0.08823699,0.014899848,0.022969618,0.046923563,0.0058472096,0.0649257,0.007963902,0.023114497,0.047419418
주문진수산시장,0.008857071,0.0037696518,0.011717829,0.0009958557,0.004850772,0.0006841932,0.003438575,0.004159428,0.0008193423,0.0030099275,0.0028975008,0.0006514895,0.016636895,0.0014125123,0.03906857,0.0055630784,0.18717626,0.06166803,0.0033652515,0.0037532263,0.023214737,0.0065439525,0.0021615562,0.00046739232,0.0011363847,0.0009363699,0.00096947426,0.00072653865,0.0009742258,0.003032102
죽녹원,0.064152084,0.10012167,0.21394834,0.0445765,0.029293187,0.011807846,0.16510148,0.04987086,0.051050812,0.023584362,0.016265986,0.013384775,0.024488896,0.019424466,0.012393204,0.0064138863,0.052236967,0.010607051,0.020662095,0.0353529,0.029139135,0.025580658,0.32419583,0.0076799174,0.01098273,0.00323208,0.102024324,0.00849192,0.039985836,0.32763293
죽도 상화원,0.41081616,0.108661726,0.14345063,0.053140473,0.024607914,0.0071376045,0.13154832,0.054238304,0.09059297,0.01712536,0.013259349,0.021550737,0.03534961,0.23289196,0.030525142,0.01059114,0.14706379,0.033196114,0.010975102,0.046581253,0.0665908,0.047729734,0.441292,0.008705168,0.03991008,0.006644596,0.10900016,0.012105296,0.16420469,0.44877502
중앙시장,0.00080071006,0.00026851578,0.0024738032,0.00038289736,0.0015239528,0.0002651825,0.0016217891,0.0005981998,0.00020412913,0.00013894575,0.0001362508,0.00012554896,0.0041956124,0.00046566568,0.0041854694,0.00019581473,0.007995125,0.062596075,0.004059681,0.004313023,0.006132413,0.0025245924,0.00047584597,0.00014535266,0.00038169534,0.00019628012,0.00022615754,0.00015741703,0.00026328146,0.0006897557
